Unit ID,,Fuel type,,Country/Area,Latitude,Longitude,,,,,,,,,,,,,,,,,,,,
L100000323030,,oil and gas,,United States,47.7540000,-102.9202000,,,,,,,,,,,,,,,,,,,,
L100000317073,,oil and gas,,Angola,-7.7799000,12.0179000,,,,2000,,,,,,,,,,,,,,,,
L100000318584,,gas,,Cyprus,33.5350000,31.5593000,,,,2022,,,,,,,,,,,,,,,,
L100000315135,,oil and gas,,United States,28.0295000,-89.0905000,,,,1998,,,,,,,,,,,,,,,,
L100000316214,,oil and gas,,United States,28.0587000,-89.0663000,,,,1998,,,,,,,,,,,,,,,,
L100000301968,,oil and gas,,United Kingdom,53.6022000,-0.6235000,,,,1986,,,,,,,,,,,,,,,,
L100000316865,,oil and gas,,United States,43.6037337,-105.4084715,,,,2010,,,,,,,,,,,,,,,,
L100000316909,,oil and gas,,United States,43.5300944,-105.5168117,,,,2010,,,,,,,,,,,,,,,,
L100000321535,,oil,,United States,31.0603000,-102.2789000,,,,,,,,,,,,,,,,,,,,
L100000308402,,oil and gas,,Canada,51.4620000,-114.0120000,,,,1959,,,,,,,,,,,,,,,,
L100000308401,,oil and gas,,Canada,51.2770000,-114.0760000,,,,1951,,,,,,,,,,,,,,,,
L100000314326,,oil and gas,,United States,29.0445000,-87.9205000,,,,2015,,,,,,,,,,,,,,,,
L100000320352,,gas and condensate,,Australia,-12.9646000,124.4426000,,,,,,,,,,,,,,,,,,,,
L100000317261,,oil and gas,,Argentina,-38.3220000,-68.4980000,,,,,,,,,,,,,,,,,,,,
L100000313324,,oil,,Canada,49.8400000,-102.1360000,,,,1966,,,,,,,,,,,,,,,,
L100000301738,,oil,,Romania,,,,,,,,,,,,,,,,,,,,,,
L100000302927,,oil and gas,,Colombia,5.6820000,-70.6750000,,,,,,,,,,,,,,,,,,,,
L100000302928,,oil and gas,,Colombia,5.6820000,-70.6750000,,,,,,,,,,,,,,,,,,,,
L100000302929,,oil,,Colombia,5.6440000,-70.6600000,,,,,,,,,,,,,,,,,,,,
L100000302327,,oil and gas,,Mexico,25.9301000,-98.8073000,,,,1966,,,,,,,,,,,,,,,,
L100000312808,,oil,,Angola,-6.2340000,11.2460000,,,,2021,,,,,,,,,,,,,,,,
L100000302430,,oil and gas,,Mexico,17.9417000,-94.2837000,,,,1935,,,,,,,,,,,,,,,,
L100000302294,,oil and gas,,Mexico,25.7067000,-98.4704000,,,,1951,,,,,,,,,,,,,,,,
L100000304619,,oil and gas,,Ecuador,-0.4891000,-76.8903000,,,,1973,,,,,,,,,,,,,,,,
L100000302532,,oil and gas,,Mexico,25.9429000,-99.0525000,,,,1956,,,,,,,,,,,,,,,,
L100000301969,,oil and gas,,United Kingdom,57.1852000,1.9063000,,,,2008,,,,,,,,,,,,,,,,
L100000320420,,oil and gas,,Venezuela,11.4988000,-69.3004000,,,,1931,,,,,,,,,,,,,,,,
L100000302357,,oil and gas,,Mexico,18.0743000,-93.1049000,,,,1974,,,,,,,,,,,,,,,,
L100000300716,,gas,,Italy,,,,,,1959,,,,,,,,,,,,,,,,
L100000317262,,oil and gas,,Argentina,-38.7470000,-68.9210000,,,,,,,,,,,,,,,,,,,,
L100000302933,,oil and gas,,Colombia,5.3260000,-72.5610000,,,,,,,,,,,,,,,,,,,,
L100000302932,,oil and gas,,Colombia,5.4041000,-71.6019000,,,,1992,,,,,,,,,,,,,,,,
L100000302934,,oil and gas,,Colombia,5.1248000,-72.6614000,,,,1994,,,,,,,,,,,,,,,,
L100000302935,,oil,,Colombia,5.1120000,-71.8450000,,,,,,,,,,,,,,,,,,,,
L100000302937,,oil,,Colombia,5.1120000,-71.8450000,,,,,,,,,,,,,,,,,,,,
L100000302936,,oil,,Colombia,5.1120000,-71.8450000,,,,,,,,,,,,,,,,,,,,
L100000313159,,oil,,Australia,-18.0984000,122.9517000,,,,2021,,,,,,,,,,,,,,,,
L100000302939,,oil,,Colombia,4.4100000,-72.6520000,,,,,,,,,,,,,,,,,,,,
L100000302941,,gas,,Colombia,5.0996000,-72.6652000,,,,,,,,,,,,,,,,,,,,
L100000302942,,oil,,Colombia,5.0996000,-72.6652000,,,,,,,,,,,,,,,,,,,,
L100000303243,,oil and gas,,Colombia,4.9280000,-72.7260000,,,,1989,,,,,,,,,,,,,,,,
L100000302940,,oil and gas,,Colombia,4.9810000,-72.7120000,,,,1989,,,,,,,,,,,,,,,,
L100000301739,,gas,,Romania,46.5500000,25.5580000,,,,1964,,,,,,,,,,,,,,,,
L100000311741,,gas,,Canada,55.3080000,-120.1160000,,,,1977,,,,,,,,,,,,,,,,
L100000313325,,oil,,Canada,51.2710000,-109.9700000,,,,2000,,,,,,,,,,,,,,,,
L100000313326,,oil,,Canada,51.2430000,-109.9840000,,,,2005,,,,,,,,,,,,,,,,
L100000301972,,oil and gas,,United Kingdom,53.7067000,2.6436000,,,,1994,,,,,,,,,,,,,,,,
L100000304620,,oil and gas,,Ecuador,0.0145000,-76.2793000,,,,1972,,,,,,,,,,,,,,,,
L100000308406,,oil and gas,,Canada,52.2870000,-113.9250000,,,,1976,,,,,,,,,,,,,,,,
L100000301973,,oil and gas,,United Kingdom,54.5691000,2.2235000,,,,1988,,,,,,,,,,,,,,,,
L100000322273,,oil and gas,,United States,35.3759000,-119.6841000,,,,1916,,,,,,,,,,,,,,,,
L100001082390,,oil and gas,,United States,35.3498102,-119.6616397,,,,,,,,,,,,,,,,,,,,
L100000322288,,oil and gas,,United States,35.3535000,-119.6695000,,,,1916,,,,,,,,,,,,,,,,
L100000322284,,oil and gas,,United States,35.3530000,-119.6703000,,,,1916,,,,,,,,,,,,,,,,
L100000322268,,oil and gas,,United States,35.3480000,-119.6638000,,,,1916,,,,,,,,,,,,,,,,
L100001082393,,oil and gas,,United States,35.3475827,-119.6525961,,,,,,,,,,,,,,,,,,,,
L100000322276,,oil and gas,,United States,35.3418000,-119.6575000,,,,1916,,,,,,,,,,,,,,,,
L100000322270,,oil and gas,,United States,35.3487000,-119.6516000,,,,1916,,,,,,,,,,,,,,,,
L100000310918,,gas,,Trinidad and Tobago,10.0310000,-60.2898000,,,,2017,,,,,,,,,,,,,,,,
L100000313328,,gas,,Canada,49.3880000,-109.4960000,,,,,,,,,,,,,,,,,,,,
L100000301468,,gas,,Poland,50.0881000,21.7583000,,,,,,,,,,,,,,,,,,,,
L100000300925,,oil and gas,,Netherlands,54.4180000,2.7880000,,,,,,,,,,,,,,,,,,,,
L100000312058,,oil and gas,,Malaysia,3.8700000,112.0230000,,,,1980,,,,,,,,,,,,,,,,
L100000321265,,oil and gas,,India,18.7110000,71.0760000,,,,1976,,,,,,,,,,,,,,,,
L100000318554,,gas and condensate,,Russia,55.5253000,20.1197000,,,,2015,,,,,,,,,,,,,,,,
L100000310631,,gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000320805,,oil and gas,,China,41.7927000,81.5977000,,,,1999,,,,,,,,,,,,,,,,
L100000301479,,gas,,Poland,50.2876000,22.5975000,,,,2022,,,,,,,,,,,,,,,,
L100000301480,,gas,,Poland,49.8807000,21.0627000,,,,,,,,,,,,,,,,,,,,
L100000305190,,oil and gas,,Venezuela,8.9357000,-63.8867000,,,,1940,,,,,,,,,,,,,,,,
L100000323483,,oil and gas,,United States,,,,,,2025,,,,,,,,,,,,,,,,
L100000311743,,oil and gas,,Canada,57.5620000,-120.4810000,,,,1966,,,,,,,,,,,,,,,,
L100000312722,,oil and gas,,Libya,29.4822000,17.9257000,,,,1958,,,,,,,,,,,,,,,,
L100000301741,,gas,,Romania,,,,,,,,,,,,,,,,,,,,,,
L100000319645,,oil and gas,,Canada,56.7930000,-122.4230000,,,,,,,,,,,,,,,,,,,,
L100000317997,,oil and gas,,Vietnam,8.4886000,108.6773000,,,,1985,,,,,,,,,,,,,,,,
L100000317729,,oil and gas,,Vietnam,8.4886000,108.6773000,,,,1985,,,,,,,,,,,,,,,,
L100000304708,,oil and gas,,Ecuador,-1.0047000,-76.1971000,,,,1988,,,,,,,,,,,,,,,,
L100000321151,,gas,,China,36.3190000,110.7237000,,,,2021,,,,,,,,,,,,,,,,
L100000312188,,oil and gas,,Iran,28.6042000,52.0701000,,,,1978,,,,,,,,,,,,,,,,
L100000318948,,gas,,China,41.6698890,83.8717220,,,,1994,,,,,,,,,,,,,,,,
L100000312516,,oil,,Oman,22.7241000,55.9760000,,,,,,,,,,,,,,,,,,,,
L100000317479,,oil,,Angola,-7.6638000,11.7830000,,,,,,,,,,,,,,,,,,,,
L100000318266,,gas,,Israel,32.6623000,34.2196000,,,,2009,,,,,,,,,,,,,,,,
L100000312275,,gas,,United Arab Emirates,24.6650000,52.3650000,,,,1978,,,,,,,,,,,,,,,,
L100000315744,,oil and gas,,United States,28.9580000,-87.7460000,,,,2010,,,,,,,,,,,,,,,,
L100000315752,,oil and gas,,United States,28.8270000,-87.8440000,,,,2012,,,,,,,,,,,,,,,,
L100000312241,,oil,,Iran,32.5293000,47.8673000,,,,1978,,,,,,,,,,,,,,,,
L100000301975,,oil and gas,,United Kingdom,53.8967000,-3.7305000,,,,1990,,,,,,,,,,,,,,,,
L100000310632,,gas,,Australia,-26.6621405,150.1014000,,,,2023,,,,,,,,,,,,,,,,
L100000319961,,oil,,Canada,49.7780000,-101.2890000,,,,,,,,,,,,,,,,,,,,
L100000311581,,oil,,Canada,49.7380000,-101.2750000,,,,1951,,,,,,,,,,,,,,,,
L100000319968,,oil and gas,,Canada,49.7820000,-101.1760000,,,,,,,,,,,,,,,,,,,,
L100000321309,,gas,,India,20.3947000,72.6253000,,,,,,,,,,,,,,,,,,,,
L100000322536,,gas,,China,30.6801130,108.7974700,,,,,,,,,,,,,,,,,,,,
L100000312078,,gas,,Malaysia,6.7500000,103.6343000,,,,1979,,,,,,,,,,,,,,,,
L100000319112,,oil,,Saudi Arabia,26.4201000,50.1045000,,,,1938,,,,,,,,,,,,,,,,
L100000312238,,oil,,Iran,32.6140000,47.5312000,,,,1971,,,,,,,,,,,,,,,,
L100000302943,,oil and gas,,Colombia,5.1150000,-71.9360000,,,,,,,,,,,,,,,,,,,,
L100000317512,,oil and gas,,Chad,9.3500000,20.3000000,,,,,,,,,,,,,,,,,,,,
L100000312131,,oil and gas,,Russia,59.4653000,108.0729000,,,,1977,,,,,,,,,,,,,,,,
L100000320818,,gas,,China,35.344500,112.221400,,,,2023,,,,,,,,,,,,,,,,
L100000310932,,gas,,China,39.3700000,109.5990000,,,,1985,,,,,,,,,,,,,,,,
L100000304893,,oil and gas,,Denmark,55.4731000,5.1025000,,,,1971,,,,,,,,,,,,,,,,
L100000315185,,oil and gas,,United States,28.2140000,-88.2820000,,,,2013,,,,,,,,,,,,,,,,
L100000318910,,oil and gas,,United States,28.2130000,-88.2820000,,,,,,,,,,,,,,,,,,,,
L100000300720,,gas,,Italy,44.0580000,13.2220000,,,,1985,,,,,,,,,,,,,,,,
L100000312194,,oil,,Iran,30.7289000,48.2934000,,,,1965,,,,,,,,,,,,,,,,
L100000301472,,gas,,Poland,53.8590000,15.8840000,,,,1984,,,,,,,,,,,,,,,,
L100000318296,,gas,,Turkmenistan,36.6052000,61.3205000,,,,1974,,,,,,,,,,,,,,,,
L100000308413,,oil and gas,,Canada,51.9250000,-113.8470000,,,,1951,,,,,,,,,,,,,,,,
L100000319651,,oil and gas,,Canada,55.8270000,-120.2040000,,,,,,,,,,,,,,,,,,,,
L100000319636,,gas,,Canada,55.8270000,-120.2040000,,,,,,,,,,,,,,,,,,,,
L100000308415,,oil and gas,,Canada,55.9460000,-116.4580000,,,,1953,,,,,,,,,,,,,,,,
L100000319697,,oil and gas,,Canada,55.8270000,-120.2040000,,,,,,,,,,,,,,,,,,,,
L100000312830,,oil and gas,,Indonesia,-2.5700000,103.6720000,,,,1991,,,,,,,,,,,,,,,,
L100000319291,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319279,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319286,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319292,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319306,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000300501,,gas,,Germany,52.5924000,8.9900000,,,,1958,,,,,,,,,,,,,,,,
L100000301483,,gas,,Poland,49.8073000,18.7492000,,,,,,,,,,,,,,,,,,,,
L100000321264,,oil and gas,,India,17.0540000,82.5310000,,,,2004,,,,,,,,,,,,,,,,
L100000311912,,gas,,Canada,,,,,,1980,,,,,,,,,,,,,,,,
L100000315394,,oil and gas,,United States,29.6711000,-92.6982000,,,,1952,,,,,,,,,,,,,,,,
L100000323304,,oil and gas,,United States,47.7811000,-102.2300000,,,,,,,,,,,,,,,,,,,,
L100000313332,,oil,,Canada,53.1830000,-109.1360000,,,,1968,,,,,,,,,,,,,,,,
L100000313333,,oil,,Canada,53.1830000,-109.1360000,,,,1970,,,,,,,,,,,,,,,,
L100000313334,,oil,,Canada,53.1650000,-109.1930000,,,,1996,,,,,,,,,,,,,,,,
L100000313335,,oil,,Canada,53.1980000,-109.2140000,,,,2015,,,,,,,,,,,,,,,,
L100000313336,,oil,,Canada,53.1980000,-109.2140000,,,,1967,,,,,,,,,,,,,,,,
L100000312723,,oil,,Libya,27.9882000,19.9054000,,,,1960,,,,,,,,,,,,,,,,
L100000312213,,oil,,Iran,32.5516000,47.1077000,,,,1972,,,,,,,,,,,,,,,,
L100000319753,,oil,,Syria,36.0494000,38.9487000,,,,,,,,,,,,,,,,,,,,
L100000322676,,oil and gas,,United States,32.4516000,-104.1114000,,,,,,,,,,,,,,,,,,,,
L100000308421,,oil and gas,,Canada,49.0520000,-112.9370000,,,,1936,,,,,,,,,,,,,,,,
L100000301743,,gas,,Romania,46.2703000,24.3729000,,,,1992,,,,,,,,,,,,,,,,
L100000314910,,oil and gas,,United States,32.4352000,-91.5543000,,,,1944,,,,,,,,,,,,,,,,
L100000308422,,oil and gas,,Canada,51.7820000,-112.6220000,,,,1951,,,,,,,,,,,,,,,,
L100000301978,,oil and gas,,United Kingdom,53.0780000,1.9192000,,,,1997,,,,,,,,,,,,,,,,
L100000316429,,oil and gas,,United States,29.2409000,-89.1835000,,,,1941,,,,,,,,,,,,,,,,
L100000311023,,oil and gas,,Nigeria,5.6500000,5.1670000,,,,1965,,,,,,,,,,,,,,,,
L100000311024,,oil and gas,,Nigeria,5.6088000,5.1354000,,,,1965,,,,,,,,,,,,,,,,
L100000313337,,oil,,Canada,50.2570000,-108.5860000,,,,1956,,,,,,,,,,,,,,,,
L100000313338,,oil,,Canada,50.2450000,-108.6740000,,,,1994,,,,,,,,,,,,,,,,
L100000320982,,oil,,Iraq,36.2202000,43.7160000,,,,1960,,,,,,,,,,,,,,,,
L100000321090,,oil and gas,,Uzbekistan,39.1519000,64.0125000,,,,,,,,,,,,,,,,,,,,
L100000311660,,gas,,Egypt,31.7170000,32.2840000,,,,1997,,,,,,,,,,,,,,,,
L100000321544,,oil and gas,,United States,31.9421000,-104.2110000,,,,,,,,,,,,,,,,,,,,
L100000311746,,oil and gas,,Canada,59.3090000,-120.9240000,,,,1983,,,,,,,,,,,,,,,,
L100000317001,,oil and gas,,United States,41.7639800,-108.4526857,,,,1958,,,,,,,,,,,,,,,,
L100000317265,,oil and gas,,Argentina,-37.3121000,-68.9530000,,,,,,,,,,,,,,,,,,,,
L100000317263,,oil and gas,,Argentina,-37.3398000,-69.0400000,,,,,,,,,,,,,,,,,,,,
L100000317264,,oil and gas,,Argentina,-37.3398000,-69.0400000,,,,,,,,,,,,,,,,,,,,
L100000300502,,gas,,Germany,52.9553000,10.1690000,,,,1971,,,,,,,,,,,,,,,,
L100000301979,,oil and gas,,United Kingdom,59.1728000,1.6290000,,,,1983,,,,,,,,,,,,,,,,
L100000301980,,oil and gas,,United Kingdom,61.3659000,1.5234000,,,,1972,,,,,,,,,,,,,,,,
L100000315029,,oil and gas,,United States,28.2190000,-88.7743000,,,,1999,,,,,,,,,,,,,,,,
L100000315524,,oil and gas,,United States,28.2470000,-88.8200000,,,,1999,,,,,,,,,,,,,,,,
L100000319190,,oil and gas,,United States,35.7681000,-98.3480000,,,,,,,,,,,,,,,,,,,,
L100000319193,,oil and gas,,United States,35.5849000,-98.1700000,,,,,,,,,,,,,,,,,,,,
L100000319202,,oil and gas,,United States,35.8142000,-98.1087000,,,,,,,,,,,,,,,,,,,,
L100001080935,,gas,,United States,37.43269631,-82.66764645,,,,,,,,,,,,,,,,,,,,
L100000300938,,oil and gas,,Netherlands,52.7070000,6.3320000,,,,1949,,,,,,,,,,,,,,,,
L100000321537,,oil and gas,,United States,,,,,,1959,,,,,,,,,,,,,,,,
L100000321538,,oil and gas,,United States,29.0966000,-97.5122000,,,,1959,,,,,,,,,,,,,,,,
L100000321539,,oil and gas,,United States,29.1879000,-97.3504000,,,,1959,,,,,,,,,,,,,,,,
L100000321540,,oil and gas,,United States,29.0308000,-97.5441000,,,,1959,,,,,,,,,,,,,,,,
L100000321541,,oil and gas,,United States,29.0017000,-97.5104000,,,,1959,,,,,,,,,,,,,,,,
L100000321542,,oil and gas,,United States,29.3379000,-97.2496000,,,,1959,,,,,,,,,,,,,,,,
L100001061946,,gas,,Iran,28.2900000,52.5000000,,,,2000,,,,,,,,,,,,,,,,
L100000312409,,oil,,Kuwait,29.2060000,47.7624000,,,,1988,,,,,,,,,,,,,,,,
L100000313058,,oil and gas,,Pakistan,,,,,,1984,,,,,,,,,,,,,,,,
L100000317266,,oil and gas,,Argentina,-45.7409000,-67.7001000,,,,1925,,,,,,,,,,,,,,,,
L100000311025,,oil and gas,,Nigeria,,,,,,1995,,,,,,,,,,,,,,,,
L100000300942,,oil and gas,,Netherlands,52.8720000,6.2300000,,,,2014,,,,,,,,,,,,,,,,
L100000310301,,oil and gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000323012,,oil and gas,,United States,47.8974000,-103.0082000,,,,,,,,,,,,,,,,,,,,
L100000323050,,oil and gas,,United States,47.8480000,-103.0224000,,,,,,,,,,,,,,,,,,,,
L100000323064,,oil and gas,,United States,47.8543000,-103.0120000,,,,,,,,,,,,,,,,,,,,
L100000310834,,gas,,China,42.0002000,83.7745000,,,,2001,,,,,,,,,,,,,,,,
L100000302944,,oil and gas,,Colombia,3.1040000,-75.3040000,,,,1969,,,,,,,,,,,,,,,,
L100000302945,,oil and gas,,Colombia,3.1040000,-75.3040000,,,,,,,,,,,,,,,,,,,,
L100000302946,,oil and gas,,Colombia,3.1040000,-75.3040000,,,,1962,,,,,,,,,,,,,,,,
L100000312589,,gas and condensate,,Russia,73.3688000,65.8321000,,,,2019,,,,,,,,,,,,,,,,
L100000313339,,oil,,Canada,49.1730000,-109.1650000,,,,1995,,,,,,,,,,,,,,,,
L100000308435,,oil and gas,,Canada,56.5090000,-117.9960000,,,,1952,,,,,,,,,,,,,,,,
L100000321066,,oil and gas,,Uzbekistan,43.5990000,58.8004000,,,,2009,,,,,,,,,,,,,,,,
L100000317614,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000315932,,oil and gas,,United States,40.4309000,-104.8159000,,,,,,,,,,,,,,,,,,,,
L100000314345,,oil and gas,,United States,40.6521000,-104.0781000,,,,,,,,,,,,,,,,,,,,
L100000314776,,oil and gas,,United States,40.3348000,-104.4294000,,,,,,,,,,,,,,,,,,,,
L100000314870,,oil and gas,,United States,39.7758000,-104.6280000,,,,,,,,,,,,,,,,,,,,
L100000315158,,oil and gas,,United States,40.2765000,-104.7989000,,,,,,,,,,,,,,,,,,,,
L100000315339,,oil and gas,,United States,40.4907000,-104.3487000,,,,,,,,,,,,,,,,,,,,
L100000315786,,oil and gas,,United States,40.7415000,-103.9286000,,,,,,,,,,,,,,,,,,,,
L100000315931,,oil and gas,,United States,40.3711000,-104.7424000,,,,,,,,,,,,,,,,,,,,
L100000316560,,oil and gas,,United States,40.7032000,-104.0149000,,,,,,,,,,,,,,,,,,,,
L100000316661,,oil and gas,,United States,40.8263000,-103.8362000,,,,,,,,,,,,,,,,,,,,
L100000309182,,oil,,Venezuela,8.9410000,-64.4260000,,,,1981,,,,,,,,,,,,,,,,
L100000314214,,oil and gas,,United States,39.2869000,-80.7158000,,,,,,,,,,,,,,,,,,,,
L100000315106,,oil and gas,,United States,39.2302000,-80.7749000,,,,,,,,,,,,,,,,,,,,
L100000311027,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000313340,,oil and gas,,Canada,51.7430000,-108.7340000,,,,1971,,,,,,,,,,,,,,,,
L100000313341,,oil,,Canada,51.6210000,-108.7620000,,,,1956,,,,,,,,,,,,,,,,
L100000319632,,oil and gas,,Canada,55.9450000,-120.1700000,,,,,,,,,,,,,,,,,,,,
L100000317615,,gas,,United States,37.7399000,-108.7932000,,,,,,,,,,,,,,,,,,,,
L100000315513,,gas,,United States,37.7396000,-108.7945000,,,,,,,,,,,,,,,,,,,,
L100000308438,,oil and gas,,Canada,56.0630000,-119.9170000,,,,1965,,,,,,,,,,,,,,,,
L100000311748,,oil and gas,,Canada,55.9450000,-120.1700000,,,,1971,,,,,,,,,,,,,,,,
L100000319640,,oil and gas,,Canada,55.9450000,-120.1700000,,,,,,,,,,,,,,,,,,,,
L100000317493,,gas,,Ethiopia,6.1580000,44.2110000,,,,2018,,,,,,,,,,,,,,,,
L100000308440,,oil and gas,,Canada,52.5510000,-110.5240000,,,,1975,,,,,,,,,,,,,,,,
L100000318601,,oil,,Russia,69.7611000,56.2322000,,,,2024,,,,,,,,,,,,,,,,
L100000313342,,oil,,Canada,49.5680000,-108.6100000,,,,1953,,,,,,,,,,,,,,,,
L100000323004,,oil and gas,,United States,48.2471000,-103.1490000,,,,,,,,,,,,,,,,,,,,
L100000323054,,oil and gas,,United States,48.3093000,-103.1622000,,,,,,,,,,,,,,,,,,,,
L100000323081,,oil and gas,,United States,48.2984000,-103.0929000,,,,,,,,,,,,,,,,,,,,
L100000310900,,oil and gas,,Trinidad and Tobago,10.2300000,-60.2260000,,,,1998,,,,,,,,,,,,,,,,
L100000312467,,oil and gas,,Qatar,26.1938000,52.0041000,,,,,,,,,,,,,,,,,,,,
L100000309665,,oil and gas,,Australia,,,,,,1967,,,,,,,,,,,,,,,,
L100000319536,,oil and gas,,United States,28.4706000,-88.9400000,,,,2020,,,,,,,,,,,,,,,,
L100000301473,,oil,,Poland,49.6615000,21.2408000,,,,,,,,,,,,,,,,,,,,
L100000301746,,gas,,Romania,43.8810000,30.7170000,,,,2011,,,,,,,,,,,,,,,,
L100000308441,,oil and gas,,Canada,52.6080000,-112.6030000,,,,1953,,,,,,,,,,,,,,,,
L100000310852,,gas,,China,18.5493000,107.7311000,,,,1994,,,,,,,,,,,,,,,,
L100000310853,,gas,,China,17.7575000,110.0563000,,,,2010,,,,,,,,,,,,,,,,
L100000314111,,oil and gas,,China,18.5365560,107.5937780,,,,2012,,,,,,,,,,,,,,,,
L100000321178,,gas,,China,18.3196000,107.6420000,,,,,,,,,,,,,,,,,,,,
L100000312831,,gas,,Indonesia,-1.4903000,122.1254000,,,,2001,,,,,,,,,,,,,,,,
L100000311277,,oil,,China,41.4669790,83.1302000,,,,1990,,,,,,,,,,,,,,,,
L100000305139,,gas,,Thailand,16.7920000,103.2190000,,,,1990,,,,,,,,,,,,,,,,
L100000321396,,gas,,China,38.7511120,93.3117080,,,,2012,,,,,,,,,,,,,,,,
L100000320843,,gas,,China,39.8704000,108.7607000,,,,1977,,,,,,,,,,,,,,,,
L100000321262,,oil,,China,37.5014000,118.4973010,,,,1968,,,,,,,,,,,,,,,,
L100000301982,,oil and gas,,United Kingdom,61.4682000,1.5394000,,,,1980,,,,,,,,,,,,,,,,
L100000320701,,gas,,Venezuela,9.8730000,-60.4840000,,,,2023,,,,,,,,,,,,,,,,
L100000310211,,oil and gas,,Australia,-19.0272000,118.7435000,,,,2018,,,,,,,,,,,,,,,,
L100000304723,,oil and gas,,Ecuador,,,,,,,,,,,,,,,,,,,,,,
L100000304722,,oil and gas,,Ecuador,-0.2267000,-76.2954000,,,,1973,,,,,,,,,,,,,,,,
L100000318555,,oil and gas,,Russia,67.1166000,81.4384000,,,,2013,,,,,,,,,,,,,,,,
L100000302948,,oil and gas,,Colombia,5.5450000,-71.0030000,,,,,,,,,,,,,,,,,,,,
L100000312207,,oil and gas,,Iran,29.2227000,50.2625000,,,,1961,,,,,,,,,,,,,,,,
L100000312405,,oil and gas,,Kuwait,28.9686000,49.1122000,,,,1967,,,,,,,,,,,,,,,,
L100000300721,,gas,,Italy,44.5950000,12.2070000,,,,1969,,,,,,,,,,,,,,,,
L100000312955,,oil and gas,,Azerbaijan,40.0300000,51.5700000,,,,1986,,,,,,,,,,,,,,,,
L100000300503,,gas,,Germany,52.9126000,8.3540000,,,,1965,,,,,,,,,,,,,,,,
L100000301984,,oil and gas,,United Kingdom,53.5323000,-3.5681000,,,,1990,,,,,,,,,,,,,,,,
L100000301985,,oil and gas,,United Kingdom,53.5268000,-3.5883000,,,,1997,,,,,,,,,,,,,,,,
L100000317960,,oil and gas,,United States,27.3683000,-87.9919000,,,,2018,,,,,,,,,,,,,,,,
L100000319314,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319234,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319271,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000305167,,gas,,Venezuela,10.8691000,-61.8567000,,,,1985,,,,,,,,,,,,,,,,
L100000304623,,oil and gas,,Ecuador,-0.2000000,-76.7694440,,,,,,,,,,,,,,,,,,,,
L100000304621,,oil and gas,,Ecuador,-0.2000000,-76.7690000,,,,2007,,,,,,,,,,,,,,,,
L100000313343,,gas,,Canada,52.5010000,-109.8120000,,,,,,,,,,,,,,,,,,,,
L100000311750,,oil and gas,,Canada,57.1680000,-120.1920000,,,,1972,,,,,,,,,,,,,,,,
L100000304514,,oil and gas,,Norway,64.3324000,7.7444000,,,,1984,,,,,,,,,,,,,,,,
L100000322681,,oil and gas,,United States,32.9404000,-104.1326000,,,,,,,,,,,,,,,,,,,,
L100000322682,,oil and gas,,United States,33.0471000,-104.1643000,,,,,,,,,,,,,,,,,,,,
L100000313344,,gas,,Canada,51.6850000,-109.4420000,,,,,,,,,,,,,,,,,,,,
L100000312353,,oil and gas,,Russia,62.4166000,74.7190000,,,,1983,,,,,,,,,,,,,,,,
L100000317022,,oil and gas,,United States,42.3537881,-110.3709090,,,,1957,,,,,,,,,,,,,,,,
L100000310308,,oil and gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000301987,,oil and gas,,United Kingdom,58.3630000,-0.0651000,,,,2001,,,,,,,,,,,,,,,,
L100000315397,,oil and gas,,United States,29.7952000,-91.3196000,,,,1949,,,,,,,,,,,,,,,,
L100000308451,,oil and gas,,Canada,52.8840000,-112.9840000,,,,1950,,,,,,,,,,,,,,,,
L100000312468,,oil and gas,,Qatar,25.1866000,50.8151000,,,,1939,,,,,,,,,,,,,,,,
L100000310939,,gas,,China,31.2834000,107.9010000,,,,1995,,,,,,,,,,,,,,,,
L100000313347,,oil,,Canada,53.1710000,-109.8490000,,,,1972,,,,,,,,,,,,,,,,
L100000313349,,oil,,Canada,53.1710000,-109.8490000,,,,1972,,,,,,,,,,,,,,,,
L100000313352,,oil,,Canada,53.1870000,-109.8880000,,,,1948,,,,,,,,,,,,,,,,
L100000304624,,oil and gas,,Ecuador,,,,,,2002,,,,,,,,,,,,,,,,
L100000304625,,oil and gas,,Ecuador,-0.4642000,-76.1434000,,,,2010,,,,,,,,,,,,,,,,
L100000301989,,oil and gas,,United Kingdom,60.6100000,1.6589000,,,,1973,,,,,,,,,,,,,,,,
